review_text,star_rating,domain,restaurant_name
I worked at Dunkins growing up and religiously drank Dunkin coffee. However from my generation to current times Dunkin Donuts changed too much with their donuts and bagels. We used to use dough and fry the donuts and bagels at the store. Now they come in boxes frozen. Even after there freshly baked it is awful. Dunkin franchise operators from bengal who don't even keep fresh coffee and using thermostat closed hot coffee machines which create steam coffee staying on shelf for 2 hours when it should only be for 45 minutes.,2,restaurant,Dunkindonuts
Don't visit this unless you want a donut and a basic hot drink. No other hot food at all. This bears no resemblance to the US where you get breakfasts and all kinds of lovely hot snacks. This is a brand new large drive thru and seems a massive opportunity wasted.,2,restaurant,Dunkindonuts
"Dunken in Orlando i drive, was in the shop for 40mins waiting for 1 strawberry coolatta and half dozen donuts. Poor woman working on her own spoke barely any English, she’s trying to serve a full shop plus the drive through, alone! Drink and donuts were lovely but won’t return to this branch as 40mins is far too long to wait!",2,restaurant,Dunkindonuts
Hanley Rd  St. Louis MO Access to store is limited as one exit blocked off for Big Bend and the exit open is very hard to get out of with all the traffic. So I limit going there. Not fair for a new business to block entry,2,restaurant,Dunkindonuts
"My mom and i had gone to the DD off Fredrick Road in Catonsville, MD. before and it was a fine experience. Even noticed a more variety of items. This time. We walk in. It's freezing in there and music was horrible and so loud. You couldn't think straight. We took ours to go. But never again will we go to that one. Then, we were in the 1 down the street from us and they mop the floor while your eating. Can't they wait until customers traffic slows down? My mom is over 90 and we could sue if she slipped and fell. They have limited sorts of Donuts and Breakfast items. DD has gone to the Dogs.",2,restaurant,Dunkindonuts
"We travel a lot by car, and we do enjoy coffee and a donut usually from DD.  Recently that habit is beginning to change due to DD shift from a donut shop to competing with Starbucks as a beverage outlet.  We're wondering, is anyone else disappointed with the change?  We miss DD's donut selection and it's freshness.  Thanks.",2,restaurant,Dunkindonuts
"I use to be a big fan but not anymore. Once I read how much sugar is in their coffees and everything, and that they have high fructose corn syrup in their syrups, I barely get it anymore. If they lowered their sugars in everything, got rid of the high fructose corn syrup, and had more flavors for coffee, I'd consider ordering from here more.",2,restaurant,Dunkindonuts
"Dunkin Sevierville, Dolly Parton parkway. Please, 8 staff members and still if you want to eat in, you have to clean the table and chairs! Everytime! Every week! Dirty store",2,restaurant,Dunkindonuts
dine in closes at 4 so we walked through drive to get our online order,2,restaurant,Dunkindonuts
Never got any donuts. Y’all are called Dunkin DONUTS,2,restaurant,Dunkindonuts
The dunking donuts on Knollwood Road in White Plains has a very rude customer service rep at the drive thru. I don't understand why she behaves that way. I am always nice and thanks everyone.,2,restaurant,Dunkindonuts
"Dunkin' Donuts, Viera, FL.contacted the company with complaint of no TP in the ladies room over the course of 3 days back in November. I never heard back from the company and was very disappointed with the lack of sanitation needs in this store.DD napkins and a roll of Paper Towels are not good replacements.Also this store never seems to be ""Clean"" the tables need to be wiped off and the floor and counters seem nasty. At least to me.",2,restaurant,Dunkindonuts
"I was a big fan of Papa Johns cuz the flavour of the pizza is what I like. However, recently, when I order it, I found that they dont have the good quality as before, one of my pizza's source was sour and the dough is rough. Also the deliver time is toooooo looooong. I hope you guy will pay attention to that and hope you guys do that well in the future",2,restaurant,Papajohns
I love papa John’s pizzas.  That being said I ordered a pizza from a papa John’s in Springfield Ohio for delivery as I was at work.  Keep in mind I was literally 5 minutes down the road from the papa John’s I ordered from.  I waited almost an hour for my pizza. At least 20 minutes or more after it said it was ready before it was delivered to me.  I wasn’t aware that it was door dash that delivered for them.  Apparently from the many pizza boxes in the back of the delivery drivers vehicle (I watched him sort through them for almost 5 minutes before he brought it in to me) he had waited until he had several orders before delivering to make it better for him and to make more money.  In doing so my pizza was basically cold and disgusting.  So I won’t be ordering papa John’s again. It was a lot of money and I don’t care how they deliver their pizzas because I pay for that service but I want my pizza in a timely manner and hot.  I’ll spend less at other pizza shops anc get my food hot.,2,restaurant,Papajohns
"I stopped at Papa John’s in Cardiff on my way home. I placed my order, but then when I tried to pay, they told me that they no longer accept cash! It started as a Covid thing, but now it’s permanent!",2,restaurant,Papajohns
